adm1id,admname,category,catid,cmid,cmname,cmnameshort,country,currency,date,default,interpolated,label,mktid,mktname,price,ptid,scaling,sn,umid,unit,x,year
#adm1+code,#adm1+name,#item+type,#item+type+code,#item+code,#item+name,#item+name+short,#country+name,#currency,#date,,,#item+label,,#name+market,#value,,,#meta+id,,#item+unit,,0
3148,,cereals and tubers,1,112,Pasta - Retail,Pasta,Ukraine,UAH,2016-03-15,,0.0,Pasta - Retail (10 KG),1858,Cherkasy,96.233,15,10.0,1858_112_15_5,5,10 KG,1458000000.0,2016
3161,,cereals and tubers,1,112,Pasta - Retail,Pasta,Ukraine,UAH,2016-04-15,,0.0,Pasta - Retail (10 KG),1870,Luhanska,97.033,15,10.0,1870_112_15_5,5,10 KG,1460678400.0,2016
3161,,cereals and tubers,1,112,Pasta - Retail,Pasta,Ukraine,UAH,2016-05-15,,0.0,Pasta - Retail (10 KG),1870,Luhanska,96.36699999999999,15,10.0,1870_112_15_5,5,10 KG,1463270400.0,2016
3160,,cereals and tubers,1,112,Pasta - Retail,Pasta,Ukraine,UAH,2016-06-15,,0.0,Pasta - Retail (10 KG),1871,Lviv,93.6,15,10.0,1871_112_15_5,5,10 KG,1465948800.0,2016
3149,,cereals and tubers,1,112,Pasta - Retail,Pasta,Ukraine,UAH,2016-07-15,,0.0,Pasta - Retail (10 KG),1859,Chernihiv,91.56700000000001,15,10.0,1859_112_15_5,5,10 KG,1468540800.0,2016
3148,,cereals and tubers,1,112,Pasta - Retail,Pasta,Ukraine,UAH,2016-08-15,,0.0,Pasta - Retail (10 KG),1858,Cherkasy,90.9,15,10.0,1858_112_15_5,5,10 KG,1471219200.0,2016
3163,,cereals and tubers,1,112,Pasta - Retail,Pasta,Ukraine,UAH,2016-09-15,,0.0,Pasta - Retail (10 KG),1873,Odessa,90.733,15,10.0,1873_112_15_5,5,10 KG,1473897600.0,2016
3168,,cereals and tubers,1,112,Pasta - Retail,Pasta,Ukraine,UAH,2016-10-15,,0.0,Pasta - Retail (10 KG),1878,Vinnitsa,91.19999999999999,15,10.0,1878_112_15_5,5,10 KG,1476489600.0,2016
3148,,cereals and tubers,1,112,Pasta - Retail,Pasta,Ukraine,UAH,2016-11-15,,0.0,Pasta - Retail (10 KG),1858,Cherkasy,92.53299999999999,15,10.0,1858_112_15_5,5,10 KG,1479168000.0,2016
3164,,cereals and tubers,1,112,Pasta - Retail,Pasta,Ukraine,UAH,2016-12-15,,0.0,Pasta - Retail (10 KG),1874,Poltava,93.333,15,10.0,1874_112_15_5,5,10 KG,1481760000.0,2016
3151,,cereals and tubers,1,112,Pasta - Retail,Pasta,Ukraine,UAH,2017-01-15,,0.0,Pasta - Retail (10 KG),1861,Dnipropetrovsk,95.333,15,10.0,1861_112_15_5,5,10 KG,1484438400.0,2017
3150,,cereals and tubers,1,112,Pasta - Retail,Pasta,Ukraine,UAH,2017-02-15,,0.0,Pasta - Retail (10 KG),1860,Chernivtsi,97.333,15,10.0,1860_112_15_5,5,10 KG,1487116800.0,2017
3169,,cereals and tubers,1,112,Pasta - Retail,Pasta,Ukraine,UAH,2017-03-15,,0.0,Pasta - Retail (10 KG),1879,Volyn,97.333,15,10.0,1879_112_15_5,5,10 KG,1489536000.0,2017
3150,,cereals and tubers,1,112,Pasta - Retail,Pasta,Ukraine,UAH,2017-04-15,,0.0,Pasta - Retail (10 KG),1860,Chernivtsi,98.2,15,10.0,1860_112_15_5,5,10 KG,1492214400.0,2017
0,,cereals and tubers,1,112,Pasta - Retail,Pasta,Ukraine,UAH,2017-05-15,,0.0,Pasta - Retail (10 KG),1295,National Average,98.233,15,10.0,1295_112_15_5,5,10 KG,1494806400.0,2017
3169,,cereals and tubers,1,112,Pasta - Retail,Pasta,Ukraine,UAH,2017-06-15,,0.0,Pasta - Retail (10 KG),1879,Volyn,96.767,15,10.0,1879_112_15_5,5,10 KG,1497484800.0,2017
3156,,cereals and tubers,1,112,Pasta - Retail,Pasta,Ukraine,UAH,2017-07-15,,0.0,Pasta - Retail (10 KG),1866,Khmelnytsky,96.767,15,10.0,1866_112_15_5,5,10 KG,1500076800.0,2017
3151,,cereals and tubers,1,112,Pasta - Retail,Pasta,Ukraine,UAH,2017-09-15,,0.0,Pasta - Retail (10 KG),1861,Dnipropetrovsk,98.733,15,10.0,1861_112_15_5,5,10 KG,1505433600.0,2017
0,,cereals and tubers,1,112,Pasta - Retail,Pasta,Ukraine,UAH,2017-10-15,,0.0,Pasta - Retail (10 KG),1295,National Average,98.53300000000002,15,10.0,1295_112_15_5,5,10 KG,1508025600.0,2017
3168,,cereals and tubers,1,112,Pasta - Retail,Pasta,Ukraine,UAH,2017-11-15,,0.0,Pasta - Retail (10 KG),1878,Vinnitsa,98.833,15,10.0,1878_112_15_5,5,10 KG,1510704000.0,2017
3153,,cereals and tubers,1,112,Pasta - Retail,Pasta,Ukraine,UAH,2017-12-15,,0.0,Pasta - Retail (10 KG),1863,Ivano-Frankivsk,99.567,15,10.0,1863_112_15_5,5,10 KG,1513296000.0,2017
0,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2014-03-15,,0.0,Potatoes - Retail (10 KG),1295,National Average,67.4,15,10.0,1295_83_15_5,5,10 KG,1394841600.0,2014
3150,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2014-04-15,,0.0,Potatoes - Retail (10 KG),1860,Chernivtsi,66.06700000000001,15,10.0,1860_83_15_5,5,10 KG,1397520000.0,2014
3162,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2014-05-15,,0.0,Potatoes - Retail (10 KG),1872,Mykolaiv,72.533,15,10.0,1872_83_15_5,5,10 KG,1400112000.0,2014
3163,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2014-06-15,,0.0,Potatoes - Retail (10 KG),1873,Odessa,67.833,15,10.0,1873_83_15_5,5,10 KG,1402790400.0,2014
3148,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2014-07-15,,0.0,Potatoes - Retail (10 KG),1858,Cherkasy,41.367000000000004,15,10.0,1858_83_15_5,5,10 KG,1405382400.0,2014
3159,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2014-08-15,,0.0,Potatoes - Retail (10 KG),1884,Kiev,30.467,15,10.0,1884_83_15_5,5,10 KG,1408060800.0,2014
3164,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2014-09-15,,0.0,Potatoes - Retail (10 KG),1874,Poltava,29.5,15,10.0,1874_83_15_5,5,10 KG,1410739200.0,2014
3154,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2014-10-15,,0.0,Potatoes - Retail (10 KG),1864,Kharkivka,27.5,15,10.0,1864_83_15_5,5,10 KG,1413331200.0,2014
3168,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2014-11-15,,0.0,Potatoes - Retail (10 KG),1878,Vinnitsa,28.0,15,10.0,1878_83_15_5,5,10 KG,1416009600.0,2014
3164,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2014-12-15,,0.0,Potatoes - Retail (10 KG),1874,Poltava,30.167,15,10.0,1874_83_15_5,5,10 KG,1418601600.0,2014
3148,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2015-01-15,,0.0,Potatoes - Retail (10 KG),1858,Cherkasy,34.867,15,10.0,1858_83_15_5,5,10 KG,1421280000.0,2015
3154,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2015-02-15,,0.0,Potatoes - Retail (10 KG),1864,Kharkivka,36.933,15,10.0,1864_83_15_5,5,10 KG,1423958400.0,2015
3166,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2015-03-15,,0.0,Potatoes - Retail (10 KG),1876,Sums,40.533,15,10.0,1876_83_15_5,5,10 KG,1426377600.0,2015
3150,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2015-04-15,,0.0,Potatoes - Retail (10 KG),1860,Chernivtsi,36.4,15,10.0,1860_83_15_5,5,10 KG,1429056000.0,2015
3172,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2015-05-15,,0.0,Potatoes - Retail (10 KG),1882,Zhytomyr,37.7,15,10.0,1882_83_15_5,5,10 KG,1431648000.0,2015
3168,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2015-06-15,,0.0,Potatoes - Retail (10 KG),1878,Vinnitsa,57.733,15,10.0,1878_83_15_5,5,10 KG,1434326400.0,2015
3150,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2015-07-15,,0.0,Potatoes - Retail (10 KG),1860,Chernivtsi,51.733000000000004,15,10.0,1860_83_15_5,5,10 KG,1436918400.0,2015
3164,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2015-08-15,,0.0,Potatoes - Retail (10 KG),1874,Poltava,45.667,15,10.0,1874_83_15_5,5,10 KG,1439596800.0,2015
3157,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2015-09-15,,0.0,Potatoes - Retail (10 KG),1867,Kirovograd,45.266999999999996,15,10.0,1867_83_15_5,5,10 KG,1442275200.0,2015
3162,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2015-10-15,,0.0,Potatoes - Retail (10 KG),1872,Mykolaiv,47.333,15,10.0,1872_83_15_5,5,10 KG,1444867200.0,2015
3162,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2015-11-15,,0.0,Potatoes - Retail (10 KG),1872,Mykolaiv,54.767,15,10.0,1872_83_15_5,5,10 KG,1447545600.0,2015
3159,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2015-12-15,,0.0,Potatoes - Retail (10 KG),1884,Kiev,56.733000000000004,15,10.0,1884_83_15_5,5,10 KG,1450137600.0,2015
3154,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2016-01-15,,0.0,Potatoes - Retail (10 KG),1864,Kharkivka,60.199999999999996,15,10.0,1864_83_15_5,5,10 KG,1452816000.0,2016
3164,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2016-02-15,,0.0,Potatoes - Retail (10 KG),1874,Poltava,57.533,15,10.0,1874_83_15_5,5,10 KG,1455494400.0,2016
3164,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2016-03-15,,0.0,Potatoes - Retail (10 KG),1874,Poltava,50.367,15,10.0,1874_83_15_5,5,10 KG,1458000000.0,2016
3156,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2016-04-15,,0.0,Potatoes - Retail (10 KG),1866,Khmelnytsky,49.667,15,10.0,1866_83_15_5,5,10 KG,1460678400.0,2016
3149,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2016-05-15,,0.0,Potatoes - Retail (10 KG),1859,Chernihiv,56.933,15,10.0,1859_83_15_5,5,10 KG,1463270400.0,2016
3169,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2016-06-15,,0.0,Potatoes - Retail (10 KG),1879,Volyn,62.5,15,10.0,1879_83_15_5,5,10 KG,1465948800.0,2016
3149,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2016-07-15,,0.0,Potatoes - Retail (10 KG),1859,Chernihiv,50.06700000000001,15,10.0,1859_83_15_5,5,10 KG,1468540800.0,2016
3155,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2016-08-15,,0.0,Potatoes - Retail (10 KG),1865,Herson,44.800000000000004,15,10.0,1865_83_15_5,5,10 KG,1471219200.0,2016
3149,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2016-09-15,,0.0,Potatoes - Retail (10 KG),1859,Chernihiv,42.699999999999996,15,10.0,1859_83_15_5,5,10 KG,1473897600.0,2016
3149,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2016-10-15,,0.0,Potatoes - Retail (10 KG),1859,Chernihiv,41.8,15,10.0,1859_83_15_5,5,10 KG,1476489600.0,2016
3154,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2016-11-15,,0.0,Potatoes - Retail (10 KG),1864,Kharkivka,46.233000000000004,15,10.0,1864_83_15_5,5,10 KG,1479168000.0,2016
3171,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2016-12-15,,0.0,Potatoes - Retail (10 KG),1881,Zaporizhia,49.1,15,10.0,1881_83_15_5,5,10 KG,1481760000.0,2016
3155,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2017-01-15,,0.0,Potatoes - Retail (10 KG),1865,Herson,56.933,15,10.0,1865_83_15_5,5,10 KG,1484438400.0,2017
3162,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2017-02-15,,0.0,Potatoes - Retail (10 KG),1872,Mykolaiv,60.733,15,10.0,1872_83_15_5,5,10 KG,1487116800.0,2017
3162,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2017-03-15,,0.0,Potatoes - Retail (10 KG),1872,Mykolaiv,60.133,15,10.0,1872_83_15_5,5,10 KG,1489536000.0,2017
3170,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2017-04-15,,0.0,Potatoes - Retail (10 KG),1880,Zakarpattya,65.36699999999999,15,10.0,1880_83_15_5,5,10 KG,1492214400.0,2017
3155,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2017-05-15,,0.0,Potatoes - Retail (10 KG),1865,Herson,83.167,15,10.0,1865_83_15_5,5,10 KG,1494806400.0,2017
3153,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2017-06-15,,0.0,Potatoes - Retail (10 KG),1863,Ivano-Frankivsk,101.46699999999998,15,10.0,1863_83_15_5,5,10 KG,1497484800.0,2017
3159,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2017-07-15,,0.0,Potatoes - Retail (10 KG),1884,Kiev,77.733,15,10.0,1884_83_15_5,5,10 KG,1500076800.0,2017
3170,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2017-09-15,,0.0,Potatoes - Retail (10 KG),1880,Zakarpattya,59.166999999999994,15,10.0,1880_83_15_5,5,10 KG,1505433600.0,2017
3154,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2017-10-15,,0.0,Potatoes - Retail (10 KG),1864,Kharkivka,54.93299999999999,15,10.0,1864_83_15_5,5,10 KG,1508025600.0,2017
3162,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2017-11-15,,0.0,Potatoes - Retail (10 KG),1872,Mykolaiv,52.667,15,10.0,1872_83_15_5,5,10 KG,1510704000.0,2017
3154,,cereals and tubers,1,83,Potatoes - Retail,Potatoes,Ukraine,UAH,2017-12-15,,0.0,Potatoes - Retail (10 KG),1864,Kharkivka,53.9,15,10.0,1864_83_15_5,5,10 KG,1513296000.0,2017
3155,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2014-03-15,,0.0,Rice - Retail (KG),1865,Herson,8.4767,15,1.0,1865_52_15_5,5,KG,1394841600.0,2014
0,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2014-04-15,,0.0,Rice - Retail (KG),1295,National Average,9.4033,15,1.0,1295_52_15_5,5,KG,1397520000.0,2014
3153,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2014-05-15,,0.0,Rice - Retail (KG),1863,Ivano-Frankivsk,9.8767,15,1.0,1863_52_15_5,5,KG,1400112000.0,2014
3154,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2014-06-15,,0.0,Rice - Retail (KG),1864,Kharkivka,10.0567,15,1.0,1864_52_15_5,5,KG,1402790400.0,2014
3172,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2014-07-15,,0.0,Rice - Retail (KG),1882,Zhytomyr,10.3167,15,1.0,1882_52_15_5,5,KG,1405382400.0,2014
0,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2014-08-15,,0.0,Rice - Retail (KG),1295,National Average,10.4033,15,1.0,1295_52_15_5,5,KG,1408060800.0,2014
3153,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2014-09-15,,0.0,Rice - Retail (KG),1863,Ivano-Frankivsk,11.4367,15,1.0,1863_52_15_5,5,KG,1410739200.0,2014
3149,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2014-10-15,,0.0,Rice - Retail (KG),1859,Chernihiv,12.3867,15,1.0,1859_52_15_5,5,KG,1413331200.0,2014
3149,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2014-11-15,,0.0,Rice - Retail (KG),1859,Chernihiv,13.1,15,1.0,1859_52_15_5,5,KG,1416009600.0,2014
0,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2014-12-15,,0.0,Rice - Retail (KG),1295,National Average,15.2,15,1.0,1295_52_15_5,5,KG,1418601600.0,2014
3166,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2015-01-15,,0.0,Rice - Retail (KG),1876,Sums,17.2333,15,1.0,1876_52_15_5,5,KG,1421280000.0,2015
0,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2015-02-15,,0.0,Rice - Retail (KG),1295,National Average,18.7333,15,1.0,1295_52_15_5,5,KG,1423958400.0,2015
3171,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2015-03-15,,0.0,Rice - Retail (KG),1881,Zaporizhia,23.93,15,1.0,1881_52_15_5,5,KG,1426377600.0,2015
3152,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2015-04-15,,0.0,Rice - Retail (KG),1862,Donetska,22.99,15,1.0,1862_52_15_5,5,KG,1429056000.0,2015
3157,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2015-05-15,,0.0,Rice - Retail (KG),1867,Kirovograd,21.5933,15,1.0,1867_52_15_5,5,KG,1431648000.0,2015
3172,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2015-06-15,,0.0,Rice - Retail (KG),1882,Zhytomyr,19.55,15,1.0,1882_52_15_5,5,KG,1434326400.0,2015
3148,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2015-07-15,,0.0,Rice - Retail (KG),1858,Cherkasy,18.29,15,1.0,1858_52_15_5,5,KG,1436918400.0,2015
3164,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2015-08-15,,0.0,Rice - Retail (KG),1874,Poltava,17.58,15,1.0,1874_52_15_5,5,KG,1439596800.0,2015
3168,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2015-09-15,,0.0,Rice - Retail (KG),1878,Vinnitsa,17.78,15,1.0,1878_52_15_5,5,KG,1442275200.0,2015
3168,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2015-10-15,,0.0,Rice - Retail (KG),1878,Vinnitsa,17.0733,15,1.0,1878_52_15_5,5,KG,1444867200.0,2015
3155,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2015-11-15,,0.0,Rice - Retail (KG),1865,Herson,16.71,15,1.0,1865_52_15_5,5,KG,1447545600.0,2015
3149,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2015-12-15,,0.0,Rice - Retail (KG),1859,Chernihiv,16.9367,15,1.0,1859_52_15_5,5,KG,1450137600.0,2015
3155,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2016-01-15,,0.0,Rice - Retail (KG),1865,Herson,16.8267,15,1.0,1865_52_15_5,5,KG,1452816000.0,2016
3160,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2016-02-15,,0.0,Rice - Retail (KG),1871,Lviv,16.3067,15,1.0,1871_52_15_5,5,KG,1455494400.0,2016
3157,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2016-03-15,,0.0,Rice - Retail (KG),1867,Kirovograd,15.95,15,1.0,1867_52_15_5,5,KG,1458000000.0,2016
3157,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2016-04-15,,0.0,Rice - Retail (KG),1867,Kirovograd,15.67,15,1.0,1867_52_15_5,5,KG,1460678400.0,2016
3160,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2016-05-15,,0.0,Rice - Retail (KG),1871,Lviv,15.5,15,1.0,1871_52_15_5,5,KG,1463270400.0,2016
3150,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2016-06-15,,0.0,Rice - Retail (KG),1860,Chernivtsi,15.1667,15,1.0,1860_52_15_5,5,KG,1465948800.0,2016
3150,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2016-07-15,,0.0,Rice - Retail (KG),1860,Chernivtsi,15.1733,15,1.0,1860_52_15_5,5,KG,1468540800.0,2016
3168,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2016-08-15,,0.0,Rice - Retail (KG),1878,Vinnitsa,15.4,15,1.0,1878_52_15_5,5,KG,1471219200.0,2016
3164,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2016-09-15,,0.0,Rice - Retail (KG),1874,Poltava,15.8967,15,1.0,1874_52_15_5,5,KG,1473897600.0,2016
3159,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2016-10-15,,0.0,Rice - Retail (KG),1869,m. Kyiv,16.0567,15,1.0,1869_52_15_5,5,KG,1476489600.0,2016
0,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2016-11-15,,0.0,Rice - Retail (KG),1295,National Average,16.23,15,1.0,1295_52_15_5,5,KG,1479168000.0,2016
0,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2016-12-15,,0.0,Rice - Retail (KG),1295,National Average,16.2667,15,1.0,1295_52_15_5,5,KG,1481760000.0,2016
3168,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2017-01-15,,0.0,Rice - Retail (KG),1878,Vinnitsa,16.5133,15,1.0,1878_52_15_5,5,KG,1484438400.0,2017
3168,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2017-02-15,,0.0,Rice - Retail (KG),1878,Vinnitsa,16.72,15,1.0,1878_52_15_5,5,KG,1487116800.0,2017
3160,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2017-03-15,,0.0,Rice - Retail (KG),1871,Lviv,16.9367,15,1.0,1871_52_15_5,5,KG,1489536000.0,2017
3159,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2017-04-15,,0.0,Rice - Retail (KG),1869,m. Kyiv,17.18,15,1.0,1869_52_15_5,5,KG,1492214400.0,2017
3153,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2017-05-15,,0.0,Rice - Retail (KG),1863,Ivano-Frankivsk,17.51,15,1.0,1863_52_15_5,5,KG,1494806400.0,2017
0,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2017-06-15,,0.0,Rice - Retail (KG),1295,National Average,18.17,15,1.0,1295_52_15_5,5,KG,1497484800.0,2017
3152,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2017-07-15,,0.0,Rice - Retail (KG),1862,Donetska,18.4767,15,1.0,1862_52_15_5,5,KG,1500076800.0,2017
3154,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2017-09-15,,0.0,Rice - Retail (KG),1864,Kharkivka,19.4733,15,1.0,1864_52_15_5,5,KG,1505433600.0,2017
0,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2017-10-15,,0.0,Rice - Retail (KG),1295,National Average,19.7233,15,1.0,1295_52_15_5,5,KG,1508025600.0,2017
3153,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2017-11-15,,0.0,Rice - Retail (KG),1863,Ivano-Frankivsk,20.11,15,1.0,1863_52_15_5,5,KG,1510704000.0,2017
3154,,cereals and tubers,1,52,Rice - Retail,Rice,Ukraine,UAH,2017-12-15,,0.0,Rice - Retail (KG),1864,Kharkivka,19.9233,15,1.0,1864_52_15_5,5,KG,1513296000.0,2017
3166,,milk and dairy,3,368,Sour cream - Retail,Sour cream,Ukraine,UAH,2014-03-15,,0.0,Sour cream - Retail (L),1876,Sums,20.75,15,1.0,1876_368_15_15,15,L,1394841600.0,2014
0,,milk and dairy,3,368,Sour cream - Retail,Sour cream,Ukraine,UAH,2014-04-15,,0.0,Sour cream - Retail (L),1295,National Average,20.7933,15,1.0,1295_368_15_15,15,L,1397520000.0,2014
3163,,milk and dairy,3,368,Sour cream - Retail,Sour cream,Ukraine,UAH,2014-05-15,,0.0,Sour cream - Retail (L),1873,Odessa,21.0667,15,1.0,1873_368_15_15,15,L,1400112000.0,2014
0,,milk and dairy,3,368,Sour cream - Retail,Sour cream,Ukraine,UAH,2014-06-15,,0.0,Sour cream - Retail (L),1295,National Average,21.2467,15,1.0,1295_368_15_15,15,L,1402790400.0,2014
3160,,milk and dairy,3,368,Sour cream - Retail,Sour cream,Ukraine,UAH,2014-07-15,,0.0,Sour cream - Retail (L),1871,Lviv,21.1667,15,1.0,1871_368_15_15,15,L,1405382400.0,2014
0,,milk and dairy,3,368,Sour cream - Retail,Sour cream,Ukraine,UAH,2014-08-15,,0.0,Sour cream - Retail (L),1295,National Average,21.1033,15,1.0,1295_368_15_15,15,L,1408060800.0,2014
3163,,milk and dairy,3,368,Sour cream - Retail,Sour cream,Ukraine,UAH,2014-09-15,,0.0,Sour cream - Retail (L),1873,Odessa,21.42,15,1.0,1873_368_15_15,15,L,1410739200.0,2014
3170,,milk and dairy,3,368,Sour cream - Retail,Sour cream,Ukraine,UAH,2014-10-15,,0.0,Sour cream - Retail (L),1880,Zakarpattya,21.88,15,1.0,1880_368_15_15,15,L,1413331200.0,2014
3170,,milk and dairy,3,368,Sour cream - Retail,Sour cream,Ukraine,UAH,2014-11-15,,0.0,Sour cream - Retail (L),1880,Zakarpattya,22.31,15,1.0,1880_368_15_15,15,L,1416009600.0,2014
3148,,milk and dairy,3,368,Sour cream - Retail,Sour cream,Ukraine,UAH,2014-12-15,,0.0,Sour cream - Retail (L),1858,Cherkasy,22.53,15,1.0,1858_368_15_15,15,L,1418601600.0,2014
3172,,milk and dairy,3,368,Sour cream - Retail,Sour cream,Ukraine,UAH,2015-01-15,,0.0,Sour cream - Retail (L),1882,Zhytomyr,22.9333,15,1.0,1882_368_15_15,15,L,1421280000.0,2015
3164,,milk and dairy,3,368,Sour cream - Retail,Sour cream,Ukraine,UAH,2015-02-15,,0.0,Sour cream - Retail (L),1874,Poltava,23.29,15,1.0,1874_368_15_15,15,L,1423958400.0,2015
3162,,milk and dairy,3,368,Sour cream - Retail,Sour cream,Ukraine,UAH,2015-03-15,,0.0,Sour cream - Retail (L),1872,Mykolaiv,24.59,15,1.0,1872_368_15_15,15,L,1426377600.0,2015
3166,,milk and dairy,3,368,Sour cream - Retail,Sour cream,Ukraine,UAH,2015-04-15,,0.0,Sour cream - Retail (L),1876,Sums,25.6367,15,1.0,1876_368_15_15,15,L,1429056000.0,2015
